post_id,content_type,caption_length,post_day_of_week,post_hour,post_day,post_month,post_year,follower_count,hashtag_count,is_verified,is_paid_partnership,hashtags,like_count,comment_count,engagement_rate,dataset,hashtag_type_mix,time_block,is_weekend
3607428100251823277,Image,1319,Thursday,4,10,4,2025,1123082,0,True,False,[],2357,341,0.002402315768291391,DS2,none,night,False
3591090348748966734,Image,830,Tuesday,15,18,3,2025,543779,0,True,False,[],55,0,0.00010114384493729082,DS2,none,afternoon,False
3061518520673934017,Image,430,Saturday,23,18,3,2023,362,0,False,False,[],3,0,0.008264462809917356,DS2,none,evening,True
3657763758240523218,Image,471,Wednesday,15,18,6,2025,13590,0,False,False,[],246,44,0.02133764991538518,DS2,none,afternoon,False
3709822089751466542,Image,592,Friday,11,29,8,2025,432910,4,True,False,"['tvcnews', 'uganda', 'museveni', '2026elections']",23,1,5.543864674263301e-05,DS2,niche_only,morning,False
3258916027353624627,Carousel,579,Saturday,7,16,12,2023,6093,4,False,False,"['cafeหางดง', 'ร้านกาแฟเชียงใหม่', 'ร้านกาแฟหางดง', 'cafehopping', 'chiangmai', 'chiangmaicafe']",66,2,0.011158516573679028,DS2,niche_only,morning,True
2374955517092327941,Image,330,Thursday,16,13,8,2020,1737895,13,True,True,"['akgalleria', 'independencedaysale', 'independencesale', 'hellomagazine', 'instadaily', 'instagood', 'karachi', 'lahore', 'islamabad', 'instanews', 'instaupdate', 'ads', 'hellopromotions']",117,0,6.73227857132993e-05,DS2,mixed,afternoon,False
3758425749255693630,Reel,409,Tuesday,12,4,11,2025,52151,4,True,False,"['lactogrowthegutstory', 'digestiveexpert', 'l.reuteri', 'pencernaansehat']",1251,69,0.025310630464795213,DS2,niche_only,afternoon,False
2680296837414240151,Carousel,191,Friday,23,8,10,2021,218,10,False,False,"['havapoosofinstagram', 'poodlemixes', 'dog', 'dogsofinstagram', 'dogsofinstaworld', 'bluemerle', 'puppiesofinstagram', 'sillydog', 'funnydogs', 'doggosbeingdoggos']",36,5,0.1872146118721461,DS2,niche_only,evening,False
3567013401530562210,Carousel,160,Thursday,10,13,2,2025,273928,2,True,False,"['gwm', 'berita']",26,1,9.856568672904292e-05,DS2,niche_only,morning,False
2688813793398402143,Carousel,790,Wednesday,17,20,10,2021,123313,10,True,False,"['ww', 'wwgreenplan', 'wwrecipes', 'wwmoms', 'wwmom', 'wwsnacks', 'wwsnackideas', 'wwlifestyle', 'wwlifetime', 'wwlifetimemember']",353,16,0.0029923609646917626,DS2,niche_only,afternoon,False
3466275430142133676,Carousel,188,Friday,10,27,9,2024,1191,13,False,False,"['haikyuu', 'haikyu', 'hq', 'tsukishimakei', 'keitsukishima', 'art', 'fanart', 'digitalart', 'digitaldrawing', 'sketch', 'doodle', 'anime', 'manga']",73,0,0.061241610738255035,DS2,niche_only,morning,False
3414233829386946916,Carousel,313,Wednesday,15,17,7,2024,14024,20,False,False,"['biosboutique', 'moda', 'style', 'fashion', 'mx', 'personalstyle', 'luxe', 'whatiwore', 'streetstyle', 'trendy', 'instafashion', 'outfitoftheday', 'likebackalways', 'love', 'style', 'photooftheday', 'selfie', 'fashion', 'lifestyleblogger', 'shopstyleshopstyle']",94,0,0.006702317290552585,DS2,mixed,afternoon,False
3483744933863702285,Carousel,541,Monday,12,21,10,2024,562,30,False,False,"['rugby', 'rugbylife', 'rugbyplayer', 'rugbyplayers', 'rugbyteam', 'rugbyunion', 'rugbyfan', 'rugbyclub', 'rugbygirls', 'rugbychampionship', 'championscup', 'premiershiprugby', 'rugbylove', 'rugbynews', 'top14', 'top14rugby', 'prod2', 'superrugby', 'pacificnationscup', 'rugbyfamily', 'sixnations', 'womensixnations', 'rugbygram', 'rugbypicture', 'allblacks', 'springboks', 'pumas', 'wallabies', 'bkturc', 'rugbyhug']",18,0,0.03197158081705151,DS2,niche_only,afternoon,False
3570148266977796221,Carousel,230,Monday,17,17,2,2025,10878,1,False,False,['randomactsofkindnessday'],104,0,0.009559702178509055,DS2,niche_only,afternoon,False
2824855124222794908,Carousel,940,Tuesday,10,26,4,2022,606,18,False,False,"['muuse', 'reuse', 'everydayhongkong', 'explorehongkong', 'hklife', 'hkfoodie', 'hkfoodblogger', 'hkfoodlover', 'hkfoodstagram', 'coffeelife', 'coffeeoftheday', 'cwbcafe', 'cwbcoffee', 'causewaybay', 'causewaybayhk', 'causewaybayfood', 'causewaybaycoffee', '香港美食', '香港飲食', '香港咖啡', '香港咖啡店', '銅鑼灣cafe', '銅鑼灣美食', '回收', '環保', '環保愛地球', '環保日常', '乾淨回收', '減碳', 'imagedescription']",73,4,0.12685337726523888,DS2,niche_only,morning,False
2591228914511819904,Carousel,1236,Tuesday,2,8,6,2021,2764,4,False,False,"['электростандарт', 'электростандарткомсомольск', 'elektrostandard', 'komsomolsk', 'komsomolskonamur', 'комсомольск', 'комсомольскнаамуре', 'хабаровскийкрай', 'кмс', 'kms', 'акциикомсомольск', 'скидкикомсомольск', 'каминыкомсомольск', 'люстрыкомсомольск', 'натяжныепотолкикомсомольск', 'кондиционерыкомсомольск']",22,0,0.007956600361663653,DS2,niche_only,night,False
3641215002824963391,Image,751,Monday,19,26,5,2025,108014,0,True,False,[],626,37,0.006138036383835578,DS2,none,evening,False
3683791163024071242,Carousel,878,Thursday,13,24,7,2025,22205,2,False,False,"['interiordesign', 'printmaking']",50,2,0.0023417094478969647,DS2,niche_only,afternoon,False
3700248542808282240,Carousel,1406,Saturday,6,16,8,2025,6283,5,False,False,"['synergieskin', 'dermacalm', 'kemphuchoida', 'danhaycam', 'chachumipharm']",0,0,0.0,DS2,niche_only,morning,True
2347945802076204518,Carousel,140,Tuesday,10,7,7,2020,250135,2,True,False,"['cybexyema', 'mammasmart']",4970,55,0.020089071545079478,DS2,niche_only,morning,False
2170266017842617210,Image,2107,Tuesday,6,5,11,2019,1144,0,False,False,[],5,0,0.004366812227074236,DS2,none,morning,False
3790328290327265958,Image,164,Thursday,12,18,12,2025,3897919,5,True,False,"['ajaybhatt', 'bjp', 'marriage', 'jaishriram', 'uttarakhand']",1485,230,0.00043997824480748705,DS2,niche_only,afternoon,False
3615396795798150091,Image,322,Monday,4,21,4,2025,13986,0,False,False,[],0,0,0.0,DS2,none,night,False
3680136041697653209,Image,498,Saturday,13,19,7,2025,37655,5,True,False,"['comingsoon', 'luxury', 'novidades', 'altopadrao', 'luxo']",683,48,0.019412577012959422,DS2,niche_only,afternoon,True
3650270116079372010,Image,235,Sunday,7,8,6,2025,25502,7,False,False,"['mojcieplykacik', 'bukiet', 'kwiaty', 'kuchnia', 'kitchen', 'rustykalnydom', 'polskiewnetrza']",309,17,0.012782809865506018,DS2,niche_only,morning,True
3657778672749086782,Image,2,Wednesday,15,18,6,2025,7371,0,False,False,[],84,0,0.011394465545306565,DS2,none,afternoon,False
3607155576934034746,Carousel,207,Wednesday,19,9,4,2025,13398,10,False,False,"['doiregirl', 'doiregirl', 'doiredress', 'designer', 'bling', 'bespoke', 'irish', 'irishdance', 'ireland', 'designer']",61,1,0.00462721098589447,DS2,niche_only,evening,False
3580666085284872808,Carousel,66,Tuesday,6,4,3,2025,9395,1,False,False,['meulook'],90,1,0.009684972328650489,DS2,niche_only,morning,False
2577975528174714763,Carousel,400,Thursday,19,20,5,2021,2254,1,False,False,['wearewestfield'],109,0,0.048337028824833705,DS2,niche_only,evening,False
3326045005372255709,Image,245,Sunday,22,17,3,2024,131016,6,True,False,"['cearensesuperbet2024', 'final', 'cearense', 'ceará', 'fortaleza', 'futebol']",8678,177,0.0675866490608089,DS2,niche_only,evening,True
3706635559575758003,Image,242,Monday,1,25,8,2025,11246,0,False,False,[],6,0,0.0005334755934915977,DS2,none,night,False
3455451621788349554,Carousel,62,Thursday,11,12,9,2024,16127,0,False,False,[],68,0,0.004216269841269841,DS2,none,morning,False
3557049296311319252,Reel,630,Thursday,16,30,1,2025,4354762,6,True,False,"['conexãoglobonews.', 'globonews', 'lula', 'mercado', 'economia', 'brasil']",1388,230,0.0003715472001576205,DS2,niche_only,afternoon,False
3567714976024605955,Video,119,Friday,9,14,2,2025,2157,2,False,False,"['রিলস', 'ভাইরাল', 'হাইলাইট', 'শর্টস', 'ভিডিও', 'মেদিনীপুরের', 'অরিজিনাল', 'আমি', 'কমেডি', 'ফানি', 'viral', 'reelsinstagram']",59,25,0.03892493049119555,DS2,mixed,morning,False
3657875346993685360,Image,0,Wednesday,18,18,6,2025,41373,0,False,False,[],18,6,0.0005800744428868371,DS2,none,evening,False
3773421815625671784,Carousel,558,Tuesday,5,25,11,2025,731668,6,True,False,"['canmake', 'canmaketokyo', 'キャンメイク', 'かわいいに出会える', 'プチプラコスメ', 'メイク', 'アイシャドウ', 'アイメイク', '新商品', '新発売', '限定コスメ', 'キャンメイク新商品', 'makeup', 'canmake40周年', 'canmake40th', 'eyeshadow']",5830,10,0.007981751311043655,DS2,niche_only,night,False
3424885944878640521,Image,152,Thursday,7,1,8,2024,67,8,False,False,"['art', 'digitalart', 'digitalartist', 'anime', 'animeart', 'clipstudiopaint', 'posing', 'anatomy']",7,0,0.10294117647058823,DS2,niche_only,morning,False
3692328529179545934,Image,25,Tuesday,7,5,8,2025,7151,0,False,False,[],1,0,0.00013982102908277405,DS2,none,morning,False
3579668613280799501,Carousel,861,Sunday,21,2,3,2025,411712,0,True,False,[],200,5,0.0004979196673410847,DS2,none,evening,True
3650272111922463523,Image,327,Sunday,7,8,6,2025,7147,0,False,False,[],1,0,0.0001398992725237829,DS2,none,morning,True
3187955658486267838,Reel,2076,Saturday,10,9,9,2023,437245,0,True,False,[],2296,28,0.005315085786948308,DS2,none,morning,True
2473697550411886659,Image,32,Sunday,22,27,12,2020,486,2,False,False,"['staycozy', 'holyday']",10,1,0.022587268993839837,DS2,niche_only,evening,True
2903810688679458335,Image,133,Saturday,9,13,8,2022,1925,1,False,False,['pretemporada22-23'],41,0,0.021287642782969886,DS2,niche_only,morning,True
3647559058519076327,Carousel,189,Wednesday,13,4,6,2025,6404,0,False,False,"['뮤지컬', '도리안그레이']",337,0,0.052615144418423104,DS2,niche_only,afternoon,False
3708040150918648872,Carousel,229,Wednesday,0,27,8,2025,262,4,False,False,"['九州', '長崎県', '佐世保市', 'nikon', 'nikonzf', 'nikoncreators', 'スナップ', 'スナップフォト', 'スナップ写真', 'igersjp', '風景', '観光', '旅路', '旅行', 'なにげない瞬間を残したい', '写真好きな人と繋がりたい', 'カメラ好きな人と繋がりたい', '科学', '光', 'ハウステンボス']",73,0,0.27756653992395436,DS2,niche_only,night,False
3714256172372387787,Image,686,Thursday,13,4,9,2025,357926,0,True,False,[],399,0,0.0011147524495218298,DS2,none,afternoon,False
2763487469539361137,Video,175,Monday,18,31,1,2022,1075931,0,True,False,[],1210,170,0.0012826089381113306,DS2,none,evening,False
3642515528989246378,Image,47,Wednesday,14,28,5,2025,43317,0,False,False,[],4,0,9.234036659125537e-05,DS2,none,afternoon,False
3745595405104174100,Video,521,Friday,19,17,10,2025,78251,9,True,False,"['portodafolha', 'abusoinfantil', 'justiça', 'proteçãoinfantil', 'políciacivil', 'segurança', 'direitosdascrianças', 'combateaoabuso', 'denuncie']",838,44,0.011271277411439963,DS2,niche_only,evening,False
3409216708707088146,Image,636,Wednesday,16,10,7,2024,3843,27,False,False,"['wedding', 'bride', 'love', 'o', 'weddingdress', 'weddingday', 'u', 'photography', 'fashion', 'weddingplanner', 'makeup', 'bridal', 'prewedding', 'weddingphotographer', 'weddings', 'groom', 'party', 'engagement', 'instagood', 'weddingideas', 'like', 'instagram', 'makeupartist', 'photooftheday', 'weddingdecor', 'viral', 'trendingreels']",63,0,0.016389177939646202,DS2,mixed,afternoon,False
3634413904237392813,Reel,433,Saturday,9,17,5,2025,5448,14,False,False,"['mashibistro', 'mashi', 'fyp', 'korean', 'koreanfood', 'laspinas', 'vespaphilippines', 'vespa', 'vespagram', 'vespaworld', 'vespaclub', 'vespaclassic', 'vespaph', 'vespalovers']",3,0,0.0005505597357313268,DS2,mixed,morning,True
3412299459372477313,Image,745,Sunday,22,14,7,2024,210279,3,True,False,"['coach', 'escritor', 'astros']",1213,183,0.006638767357808636,DS2,niche_only,evening,True
3417636344758562235,Carousel,86,Monday,7,22,7,2024,234222,0,True,False,[],73,19,0.00039278806948933283,DS2,none,morning,False
3595428109918436233,Image,557,Monday,15,24,3,2025,12907,13,False,False,"['jeans', 'jeansatacado', 'newjeans', 'jeansplussize', 'jeansmurah', 'jeansatacado', 'atacadojeans', 'jeansvarejo', 'jeans2023', 'jeans2024', 'jeans2025', 'skinnyjeans', 'jeansfashion']",24,0,0.0018593120545398203,DS2,niche_only,afternoon,False
3646645616113700263,Image,121,Tuesday,7,3,6,2025,235098,7,True,False,"['ilmattino', 'primapagina', 'cambiodiparadigma', 'sscnapoli', 'economia', 'cronaca', 'pnrr']",38,2,0.0001701410894984666,DS2,niche_only,morning,False
3423682689446950544,Image,383,Tuesday,15,30,7,2024,1488,29,False,False,"['butterfly', 'buterflylovers', 'view', 'botany', 'summervibes', 'instagood', 'photooftheday', 'amazing', 'instamood', 'landscape', 'landscapelovers', 'landscapephoto', 'landscapephotography', 'naturephotography', 'nature', 'naturelovers', 'nature_perfection', 'natureshot', 'naturephoto', 'naturegram', 'naturelover', 'like4likes', 'likesforlike', 'l4likes', 'likes4like', 'likeforlikes', 'l4l', 'earthgallery', 'beautifulplanet']",64,4,0.04566823371390195,DS2,mixed,afternoon,False
3390378243510074656,Image,89,Friday,17,14,6,2024,541,5,False,False,"['art', 'anime', 'sketch', 'drawing', 'originalcharacter']",25,1,0.04797047970479705,DS2,niche_only,afternoon,False
3215703554713278883,Image,286,Tuesday,16,17,10,2023,2649,0,False,False,"['공구', '루솔배도라지즙', '루솔배도라지즙공구', '루솔배도라지', '배도라지즙', '배도라지즙공구', '루솔공구', '루솔', '육아템', '육아템빨', '육아공구']",2,0,0.0007547169811320754,DS2,niche_only,afternoon,False
3492568606838239181,Reel,93,Saturday,16,2,11,2024,37135903,0,True,False,[],73,1605,4.518538178039236e-05,DS2,none,afternoon,True
3608564440785699514,Image,37,Friday,18,11,4,2025,10526,0,False,False,[],281,13,0.02792818466799658,DS2,none,evening,False
3608648767203013539,Image,986,Friday,20,11,4,2025,8300,0,False,False,[],73,8,0.009757860498735092,DS2,none,evening,False
3411473417188738274,Video,802,Saturday,19,13,7,2024,2215,29,False,False,"['aes', 'professorbayyinahbello', 'melanin', 'cardib', 'africa', 'trump', 'loveislandusa', 'rihanna', 'mtv', 'theshaderoom', 'woc', 'rhoa', 'rhop', 'loveisblind', 'blacklivesmatter', 'willsmith', 'blackwomen', 'blm', 'loveisland', 'loveislandsa', 'readytolove', 'own', 'kyrieirving', 'haiti', 'burkinafaso', 'niger', 'mali', 'palestine', 'israel']",55,2,0.02572202166064982,DS2,niche_only,evening,True
2989653047898486239,Image,32,Friday,19,9,12,2022,877266,0,True,False,[],2231,20,0.002565923487376135,DS2,none,evening,False
3765329458706796302,Image,666,Friday,1,14,11,2025,7546,7,False,False,"['fraksha', 'kickinitwithkatija', 'kissfm', 'grime', 'aushiphop', 'specialguests', 'tunein']",36,1,0.004902610308731946,DS2,niche_only,night,False
3662009767261425285,Image,449,Tuesday,11,24,6,2025,2060714,1,False,False,['edigitalupdates'],2658,39,0.001308769043754231,DS2,niche_only,morning,False
3544304453921037987,Image,327,Monday,2,13,1,2025,639609,2,True,False,"['buriramunited', 'singhachiangraiunited']",7021,28,0.0110207782867685,DS2,niche_only,night,False
3529161111224324195,Carousel,288,Monday,4,23,12,2024,249085,0,True,False,"['디에디트', '매거진', '스누피', '유니클로']",275,0,0.0011040363569209029,DS2,niche_only,night,False
3627100229292298722,Carousel,908,Wednesday,7,7,5,2025,32641,0,False,False,"['مایو', 'مایوزنانه', 'مایومردانه', 'مایوخارجی', 'مایواسلیپ', 'شنا', 'لوازمشنا', 'مایوضدکلر', 'ارنا', 'آبدرمانی', 'استخر', 'تتلو', 'پوشاکزنانه', 'فشیال', 'اپیلاسیون', 'لیزر']",73,0,0.002236382574597145,DS2,niche_only,morning,False
3733613413328469315,Carousel,0,Wednesday,6,1,10,2025,15913,0,False,False,[],0,0,0.0,DS2,none,morning,False
1773426957862660072,Image,422,Sunday,17,6,5,2018,66,25,False,False,"['wienerdogworld', 'wiernerdoglove', 'dachshundsrule', 'doxiesrule', 'doxiecentral', 'dachshundsofig', 'dachshundsunited', 'dachshundappreciation', 'dachshundlife', 'dogsofinsta', 'doxiegram', 'doxies', 'dachshundsoftheday', 'dachshundreport', 'doxiephotography', 'doginstagram', 'dachshundlove', 'dachshundsofinstagram', 'ilovedchshunds', 'dachshundworld', 'adventureiscalling', 'imustgo', 'funnydogs', 'gurneewienerdog', 'wienerworld']",11,1,0.1791044776119403,DS2,niche_only,afternoon,True
1184303349498817133,Image,147,Saturday,21,13,2,2016,2842,1,False,False,['lategram'],15,3,0.006331340133661625,DS2,niche_only,evening,True
3657104237473956747,Carousel,100,Tuesday,17,17,6,2025,125114,0,True,False,[],1139,11,0.009191543779722654,DS2,none,afternoon,False
3453903741202728623,Reel,155,Tuesday,8,10,9,2024,11808,3,False,False,"['paragonbeautyhub', 'bercuanbersamaparagon', 'laborephysicalsunscreen']",15,0,0.0012702176306207131,DS2,niche_only,morning,False
985372698940896812,Image,101,Friday,10,15,5,2015,3672535,0,True,False,[],22809,570,0.006365900838004038,DS2,none,morning,False
3728768621347391174,Image,197,Wednesday,14,24,9,2025,4575,0,True,False,['оставка.'],59,2,0.01333041958041958,DS2,niche_only,afternoon,False
3643144022433700699,Carousel,791,Thursday,11,29,5,2025,154232,1,True,False,['the4horsemen'],153,9,0.00105035887261481,DS2,niche_only,morning,False
3598056517521377609,Carousel,312,Friday,6,28,3,2025,8170,0,False,False,"['제제(바쁘다바빠', '둥글이(친구가', '대식이(대더워!)', '순덕이(해가', '라떼(2층', '헤더(헤헤난', '수원애견카페', '동탄애견카페', '용인애견카페', '수원애견수영장', '동탄애견수영장', '용인애견수영장', '수원애견유치원', '동탄애견유치원', '화성애견유치원', '용인애견유치원', '수원애견호텔', '동탄애견호텔', '화성애견호텔', '용인애견호텔', '수원애견놀이터', '동탄애견놀이터', '화성애견놀이터', '용인애견놀이터', '수원애견용품', '동탄애견용품', '화성애견용품', '용인애견용품']",10,0,0.0012238404112103782,DS2,niche_only,morning,False
3440535651617686503,Carousel,153,Thursday,21,22,8,2024,147,9,False,False,"['softgel', 'uñas', 'nails', 'blackpink', 'tyla', 'nailart', 'maipu', 'santiago', 'chile']",19,3,0.14864864864864866,DS2,niche_only,evening,False
3416266702294940840,Reel,145,Saturday,10,20,7,2024,976152,1,True,False,['stveeji'],3598,220,0.003911272105909627,DS2,niche_only,morning,True
3662844132089369116,Carousel,27,Wednesday,15,25,6,2025,214574,0,False,False,[],73,12,0.00039613188861703367,DS2,none,afternoon,False
3428434528773173966,Carousel,236,Tuesday,5,6,8,2024,3079,5,False,False,"['anime', 'characterdesign', 'manga', 'scifi', 'cyberpunk']",58,2,0.01948051948051948,DS2,niche_only,night,False
3531315297848192256,Carousel,590,Thursday,4,26,12,2024,28935,2,False,False,"['buylessdemandmore', 'patagoniahk']",29,0,0.0010022117777163395,DS2,niche_only,night,False
3377089436774018733,Carousel,788,Monday,9,27,5,2024,1293,16,False,False,"['cosplay', 'madokamagica', 'cosplayer', 'comofun', 'photo', 'madokacosplay', 'madokakaname', 'anime', 'manga', 'madokamagicacosplay', 'con', 'wig', 'pink', 'mahoushoujo', 'puellamagimadokamagicacosplay', 'puellamagimadokamagica']",60,6,0.05100463678516229,DS2,niche_only,morning,False
3608265427916887814,Carousel,411,Friday,8,11,4,2025,38613,3,True,False,"['happyweekend', 'preciseshoes', 'sepatuprecise']",73,1,0.0019164033770135184,DS2,niche_only,morning,False
3633003566571009785,Carousel,940,Thursday,11,15,5,2025,58107,21,True,False,"['solotravel', 'travelblogger', 'whattraveltaughtme', 'solotravelers', 'traveltruths', 'solofemaletravel', 'travelmindset', 'personalgrowth', 'indiantravelblogger', 'travelblog', 'travelblogging', 'solotravelwoman', 'solotravelingisfun', 'solotravelgoals', 'solotraveller', 'solotravelindia', 'indian', 'indiangirlstravel', 'indiangirlswander', 'fypage', 'fyp']",3052,185,0.05570661526812143,DS2,mixed,morning,False
3371819625351176673,Carousel,267,Monday,2,20,5,2024,29122,0,False,False,[],619,3,0.021357689798441094,DS2,none,night,False
3597591818477424301,Image,276,Thursday,14,27,3,2025,18761,0,False,False,[],13,0,0.0006928898838076964,DS2,none,afternoon,False
3546247281202537314,Reel,201,Wednesday,18,15,1,2025,153905,9,False,False,"['fashion', 'outfit', 'sweaters', 'winter', 'clothing', 'haul', 'tryon', 'ootd', 'lotd']",207,12,0.0014229464738216833,DS2,niche_only,evening,False
3620413583684581667,Carousel,366,Monday,2,28,4,2025,9858,20,False,False,"['organictcl', 'sutraorganic', 'vintagebedding', 'organicsilk', 'tclanak', 'kidsbedroom', 'kidsbedding', 'spreianakmewah', 'premiumbedding', 'luxurybedding', 'bedding', 'kidsdecor', 'kidsbedding', 'spreianak', 'weddingbedding', 'homedecor', 'furniture', 'tencelultimate', 'premiumtensel', 'spreisultan']",0,0,0.0,DS2,niche_only,night,False
3657829404559938301,Image,100,Wednesday,17,18,6,2025,989,0,False,False,[],153,0,0.15454545454545454,DS2,none,afternoon,False
3580798555960661279,Image,949,Tuesday,10,4,3,2025,13801,6,False,False,"['ไอ้หนุ่มรถไถ', 'ช่อง8', 'ช่อง8กดเลข27', 'trueid', 'ละครช่อง8', 'ainuamrottractor', 'channel8', 'channel8', 'trueid', 'channel8drama', 'ไอ้หนุ่มรถไถ', 'ช่อง8กดเลข27', 'เข้มทุกเรื่องราวสุดทุกอารมณ์', 'ใครๆก็ดูช่อง8', 'ละครไทยจงเจริญ']",29,0,0.0021011447616287493,DS2,niche_only,morning,False
3586667798186989528,Image,91,Wednesday,12,12,3,2025,176269,2,False,False,"['punjabimodel04', 'punjabimodel004']",2739,99,0.0161003006751007,DS2,niche_only,afternoon,False
3613532647521713110,Image,57,Friday,14,18,4,2025,19314,0,False,False,[],344,4,0.018017085166968677,DS2,none,afternoon,False
3199687096959506965,Carousel,538,Monday,14,25,9,2023,8716,25,True,False,"['love', 'romance', 'bride', 'groom', 'marriage', 'gorgeous', 'glamour', 'fineart', 'fineartphotography', 'engagement', 'engagementsession', 'eshoot', 'beauty', 'loveisintheair', 'studio41photography', 'bigday', 'weddingdress', 'weddingsouioui', 'weddingphotography', 'weddingring', 'engagementring', 'michiganphotographer', 'detroitwedding', 'litbyhobolite', 'hoboliteambassador']",47,2,0.005621199954112654,DS2,mixed,afternoon,False
3491578442669252298,Image,509,Friday,8,1,11,2024,178730,4,True,False,"['amitshah', 'navgujaratsamaynews', 'navgujaratsamay', 'kastbhanjan_hanumanji']",1471,0,0.0082302454526635,DS2,niche_only,morning,False
3550307492371119428,Image,305,Tuesday,8,21,1,2025,2945,30,False,False,"['newyear', 'happynewyear', 'christmas', 'love', 'newyearseve', 'instagood', 'instagram', 'happy', 'fashion', 'photography', 'winter', 'goals', 'party', 'photooftheday', 'like', 'newyears', 'tahunbaru', 'new', 'art', 'january', 'family', 'travel', 'nye', 'explore', 'trending', 'celebration', 'merrychristmas', '2025', 'fitness', 'holidaypackages']",63,9,0.024439918533604887,DS2,mixed,morning,False
3193957951564156088,Image,30,Sunday,16,17,9,2023,15272,0,False,False,[],73,17,0.0058927519151443725,DS2,none,afternoon,True
3503338818126081744,Image,668,Sunday,13,17,11,2024,27157,7,False,False,"['joymohunbagan', 'marinersbasecamp', 'ultrasmohunbagan', 'ultraslife', 'ultrasmentality', 'ultrasmerchandise', 'ultrashoodie']",415,6,0.015501877899698063,DS2,niche_only,afternoon,True
3048092883320836926,Image,715,Tuesday,10,28,2,2023,6804852,0,True,False,[],388806,6158,0.058041518310535146,DS2,none,morning,False
3665077068614659948,Image,739,Saturday,17,28,6,2025,38276,30,True,False,"['iiia', 'iiiaward', 'iiiawards', 'india', 'international', 'influencer', 'award', 'awards', 'dubai🇦🇪', 'abudhabi', 'uae', 'dubai', 'dubailuxury', 'dubailife', 'event', 'arab', 'awardshow', 'influencer', 'blogger', 'creator', 'bollywood', 'business', 'brands', 'kunalthakkar', 'eventzfactory', 'sponsor', 'sponsorship', 'entrepreneur', 'arabic', 'celebrity']",73,0,0.0019071505081380464,DS2,niche_only,afternoon,True
3660663005296747284,Image,243,Sunday,15,22,6,2025,189195,0,False,False,"['طباعه', 'هلافبراير#']",0,0,0.0,DS2,niche_only,afternoon,True
3656344078132944720,Carousel,617,Monday,16,16,6,2025,97228,13,False,False,"['memes', 'memepage', 'meme', 'tumblr', 'twitter', 'tumblrmemes', 'funny', 'lol', 'folllow', 'caption', 'textpost', 'textpostmemes', 'haha']",16368,116,0.1695378950724578,DS2,niche_only,afternoon,False
1347828109021655842,Image,176,Monday,12,26,9,2016,3377,4,False,False,"['stepintoourworld', 'piarossini', 'glamoroushands', 'winterfashion']",10,1,0.003256364712847839,DS2,niche_only,afternoon,False
3095162120944550462,Carousel,22,Thursday,9,4,5,2023,5542,0,False,False,[],606,4,0.11004871008479163,DS2,none,morning,False
3419518087496996845,Carousel,291,Wednesday,21,24,7,2024,1588,17,False,False,"['gundam', 'gunpla', 'gunplaphotography', 'gunplacommunity', 'anime', 'zoids', 'legos', 'modelkit', 'digimon', 'pokemon', 'bandai', 'otaku', 'model', 'fyp', 'rggundam', 'bandai', 'bandainamco']",11,0,0.006922592825676526,DS2,mixed,evening,False
3704353883430878131,Carousel,0,Thursday,21,21,8,2025,9774,0,False,False,[],133,6,0.014219948849104859,DS2,none,evening,False
3656561472316306438,Image,62,Monday,23,16,6,2025,180144,0,True,False,[],39,1,0.00022204335396486163,DS2,none,evening,False
2630070605083228893,Image,451,Saturday,16,31,7,2021,57715,30,False,False,"['instagood', 'ootd', 'instaday', 'instatravel', 'lovetotravel', 'bloggerlifestyle', 'trending', 'traveljunkie', 'instafollow', 'follow', 'aiaawards', 'instadaily', 'fashion', 'lifestyleinfluencer', 'travel', 'followme', 'instalikes', 'lifestyle', 'fashioninfluencer', 'aiaawards2021', 'influencerlifestyle', 'travelblogger', 'love', 'likeforfollow', 'instainfluencer', 'likeforlikes', 'fashionblogger', 'instaphotography', 'lifestyleblogging', 'instalove']",1504,29,0.02656109224478481,DS2,mixed,afternoon,True
3659781991566601315,Image,460,Saturday,10,21,6,2025,32595,10,False,False,"['isigny', 'isignysaintemère', 'normandie', 'glace', 'icecream', 'glaceartisanale', 'cremeglacee', 'recette', 'cream', 'tasteofisigny']",6061,10,0.18624984660694563,DS2,niche_only,morning,True
3617115765922905329,Image,260,Wednesday,13,23,4,2025,39168,0,False,False,[],38,0,0.0009701549694911793,DS2,none,afternoon,False
3660211596400077364,Carousel,25,Sunday,0,22,6,2025,26306,0,False,False,[],1513,8,0.057817310981867945,DS2,none,night,True
3727299538101860877,Carousel,625,Monday,13,22,9,2025,283139,5,True,False,"['navratriutsa', 'sunilshelke', 'maval', 'नवरात्रीउत्सव', 'khandala', 'iejagdamba']",2420,4,0.008561135833863106,DS2,niche_only,afternoon,False
3518459959488345761,Reel,463,Sunday,10,8,12,2024,174510,7,False,False,"['アロッタ', '大人フェミニンコーデ', 'alotta', 'alottaコーデ', 'デートコーデ', 'オフィスカジュアル', '271525', '271644', '271063', '271610', '271822']",73,1,0.000424042037464687,DS2,niche_only,morning,True
3342663496084577792,Image,140,Tuesday,21,9,4,2024,932,10,False,False,"['waheguru', 'gurudawara', 'sukoon', 'peace', 'sukoon', 'dehradun', 'india', 'momlife', 'mylife', 'uttarakhand']",43,2,0.04823151125401929,DS2,niche_only,evening,False
